Requirement already satisfied: pandas in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (1.1.4)
Requirement already satisfied: numpy>=1.15.4 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from pandas) (1.19.4)
Requirement already satisfied: pytz>=2017.2 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from pandas) (2020.4)
Requirement already satisfied: python-dateutil>=2.7.3 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from pandas) (2.8.1)
Requirement already satisfied: six>=1.5 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from python-dateutil>=2.7.3->pandas) (1.15.0)
Requirement already satisfied: numpy in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (1.19.4)
Requirement already satisfied: torch in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (1.8.0)
Requirement already satisfied: typing-extensions in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from torch) (3.7.4.3)
Requirement already satisfied: numpy in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from torch) (1.19.4)
Requirement already satisfied: dataclasses; python_version < "3.7" in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from torch) (0.8)
Requirement already satisfied: matplotlib in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (3.3.4)
Requirement already satisfied: numpy>=1.15 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from matplotlib) (1.19.4)
Requirement already satisfied: kiwisolver>=1.0.1 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from matplotlib) (1.3.1)
Requirement already satisfied: pillow>=6.2.0 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from matplotlib) (8.0.1)
Requirement already satisfied: cycler>=0.10 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from matplotlib) (0.10.0)
Requirement already satisfied: python-dateutil>=2.1 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from matplotlib) (2.8.1)
Requirement already satisfied: pyparsing!=2.0.4,!=2.1.2,!=2.1.6,>=2.0.3 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from matplotlib) (2.4.7)
Requirement already satisfied: six in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from cycler>=0.10->matplotlib) (1.15.0)
Requirement already satisfied: gym-minigrid in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (1.0.2)
Requirement already satisfied: gym>=0.9.6 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from gym-minigrid) (0.17.3)
Requirement already satisfied: numpy>=1.15.0 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from gym-minigrid) (1.19.4)
Requirement already satisfied: scipy in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from gym>=0.9.6->gym-minigrid) (1.5.4)
Requirement already satisfied: pyglet<=1.5.0,>=1.4.0 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from gym>=0.9.6->gym-minigrid) (1.5.0)
Requirement already satisfied: cloudpickle<1.7.0,>=1.2.0 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from gym>=0.9.6->gym-minigrid) (1.6.0)
Requirement already satisfied: future in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from pyglet<=1.5.0,>=1.4.0->gym>=0.9.6->gym-minigrid) (0.18.2)
Requirement already satisfied: gym in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (0.17.3)
Requirement already satisfied: scipy in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from gym) (1.5.4)
Requirement already satisfied: numpy>=1.10.4 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from gym) (1.19.4)
Requirement already satisfied: pyglet<=1.5.0,>=1.4.0 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from gym) (1.5.0)
Requirement already satisfied: cloudpickle<1.7.0,>=1.2.0 in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from gym) (1.6.0)
Requirement already satisfied: future in /zhome/fe/3/153614/.local/lib/python3.6/site-packages (from pyglet<=1.5.0,>=1.4.0->gym) (0.18.2)
Running script...
Episode num_steps avg_Reward
0 	 144 	 0.000
1 	 81 	 0.247
2 	 144 	 0.165
3 	 144 	 0.123
4 	 138 	 0.126
5 	 144 	 0.105
6 	 144 	 0.090
7 	 144 	 0.079
8 	 144 	 0.070
9 	 144 	 0.063
10 	 50 	 0.120
11 	 74 	 0.155
12 	 105 	 0.169
13 	 144 	 0.157
14 	 144 	 0.147
15 	 144 	 0.138
16 	 144 	 0.129
17 	 144 	 0.122
18 	 74 	 0.144
19 	 144 	 0.137
20 	 144 	 0.130
21 	 144 	 0.124
22 	 144 	 0.119
23 	 144 	 0.114
24 	 39 	 0.140
25 	 144 	 0.134
26 	 80 	 0.148
27 	 144 	 0.143
28 	 144 	 0.138
29 	 144 	 0.133
30 	 144 	 0.129
31 	 144 	 0.125
32 	 144 	 0.121
33 	 86 	 0.131
34 	 144 	 0.127
35 	 144 	 0.124
36 	 144 	 0.120
37 	 144 	 0.117
38 	 144 	 0.114
39 	 122 	 0.117
40 	 144 	 0.114
41 	 108 	 0.119
42 	 144 	 0.117
43 	 144 	 0.114
44 	 144 	 0.112
45 	 92 	 0.118
46 	 50 	 0.130
47 	 144 	 0.128
48 	 144 	 0.125
49 	 144 	 0.123
50 	 144 	 0.120
51 	 75 	 0.128
52 	 144 	 0.126
53 	 144 	 0.123
54 	 78 	 0.130
55 	 44 	 0.141
56 	 141 	 0.141
57 	 144 	 0.138
58 	 144 	 0.136
59 	 77 	 0.142
60 	 138 	 0.142
61 	 144 	 0.140
62 	 144 	 0.138
63 	 144 	 0.136
64 	 144 	 0.133
65 	 144 	 0.131
66 	 144 	 0.129
67 	 73 	 0.136
68 	 144 	 0.134
69 	 144 	 0.132
70 	 144 	 0.130
71 	 144 	 0.128
72 	 144 	 0.126
73 	 144 	 0.125
74 	 144 	 0.123
75 	 144 	 0.121
76 	 65 	 0.127
77 	 144 	 0.126
78 	 144 	 0.124
79 	 144 	 0.123
80 	 144 	 0.121
81 	 144 	 0.120
82 	 144 	 0.118
83 	 97 	 0.122
84 	 58 	 0.128
85 	 144 	 0.126
86 	 144 	 0.125
87 	 144 	 0.124
88 	 111 	 0.126
89 	 144 	 0.125
90 	 144 	 0.124
91 	 112 	 0.126
92 	 144 	 0.124
93 	 116 	 0.126
94 	 144 	 0.124
95 	 144 	 0.123
96 	 109 	 0.125
97 	 97 	 0.128
98 	 67 	 0.133
99 	 144 	 0.131
100 	 144 	 0.131
101 	 144 	 0.126
102 	 105 	 0.130
103 	 144 	 0.130
104 	 144 	 0.128
105 	 37 	 0.136
106 	 116 	 0.139
107 	 144 	 0.139
108 	 144 	 0.139
109 	 144 	 0.139
110 	 88 	 0.136
111 	 144 	 0.131
112 	 144 	 0.128
113 	 144 	 0.128
114 	 144 	 0.128
115 	 144 	 0.128
116 	 144 	 0.128
117 	 144 	 0.128
118 	 144 	 0.122
119 	 144 	 0.122
120 	 144 	 0.122
121 	 106 	 0.126
122 	 47 	 0.133
123 	 94 	 0.137
124 	 144 	 0.129
125 	 144 	 0.129
126 	 144 	 0.124
127 	 144 	 0.124
128 	 116 	 0.127
129 	 144 	 0.127
130 	 64 	 0.133
131 	 119 	 0.135
132 	 144 	 0.135
133 	 144 	 0.131
134 	 144 	 0.131
135 	 144 	 0.131
136 	 144 	 0.131
137 	 103 	 0.134
138 	 46 	 0.142
139 	 144 	 0.139
140 	 144 	 0.139
141 	 144 	 0.136
142 	 78 	 0.141
143 	 144 	 0.141
144 	 85 	 0.146
145 	 139 	 0.143
146 	 144 	 0.136
147 	 71 	 0.142
148 	 79 	 0.147
149 	 63 	 0.153
150 	 52 	 0.159
151 	 144 	 0.154
152 	 144 	 0.154
153 	 144 	 0.154
154 	 144 	 0.149
155 	 78 	 0.147
156 	 82 	 0.150
157 	 59 	 0.157
158 	 79 	 0.162
159 	 144 	 0.157
160 	 144 	 0.155
161 	 144 	 0.155
162 	 144 	 0.155
163 	 144 	 0.155
164 	 144 	 0.155
165 	 144 	 0.155
166 	 137 	 0.157
167 	 144 	 0.151
168 	 44 	 0.159
169 	 144 	 0.159
170 	 144 	 0.159
