,episodes,avg_reward
0,0,0.0
1,1,0.0
2,2,0.0
3,3,0.0
4,4,0.0
5,5,0.0
6,6,0.0
7,7,0.0
8,8,0.0
9,9,0.0
10,10,0.0
11,11,0.0
12,12,0.0
13,13,0.0
14,14,0.0
15,15,0.0
16,16,0.0
17,17,0.0
18,18,0.0
19,19,0.0
20,20,0.013452380952380952
21,21,0.01284090909090909
22,22,0.012282608695652173
23,23,0.011770833333333333
24,24,0.0113
25,25,0.010865384615384614
26,26,0.010462962962962962
27,27,0.010089285714285714
28,28,0.009741379310344826
29,29,0.009416666666666665
30,30,0.00911290322580645
31,31,0.008828125
32,32,0.00856060606060606
33,33,0.008308823529411764
34,34,0.008071428571428571
35,35,0.00784722222222222
36,36,0.007635135135135134
37,37,0.007434210526315789
38,38,0.011538461538461537
39,39,0.01125
40,40,0.01097560975609756
41,41,0.010714285714285713
42,42,0.010465116279069766
43,43,0.010227272727272725
44,44,0.009999999999999998
45,45,0.009782608695652173
46,46,0.009574468085106381
47,47,0.009375
48,48,0.009183673469387754
49,49,0.009
50,50,0.008823529411764706
51,51,0.008653846153846153
52,52,0.008490566037735849
53,53,0.008333333333333333
54,54,0.00818181818181818
55,55,0.008035714285714285
56,56,0.007894736842105262
57,57,0.0077586206896551714
58,58,0.007627118644067796
59,59,0.007499999999999999
60,60,0.007377049180327868
61,61,0.007258064516129032
62,62,0.007142857142857142
63,63,0.007031249999999999
64,64,0.006923076923076922
65,65,0.006818181818181818
66,66,0.00671641791044776
67,67,0.0066176470588235285
68,68,0.006521739130434782
69,69,0.006428571428571428
70,70,0.006338028169014084
71,71,0.0062499999999999995
72,72,0.006164383561643835
73,73,0.0060810810810810806
74,74,0.005999999999999999
75,75,0.005921052631578947
76,76,0.0058441558441558435
77,77,0.005769230769230769
78,78,0.005696202531645569
79,79,0.005625
80,80,0.005555555555555555
81,81,0.00548780487804878
82,82,0.005421686746987951
83,83,0.005357142857142856
84,84,0.005294117647058823
85,85,0.005232558139534883
86,86,0.005172413793103447
87,87,0.005113636363636363
88,88,0.0050561797752808986
89,89,0.004999999999999999
90,90,0.004945054945054945
91,91,0.01059782608695652
92,92,0.010483870967741934
93,93,0.010372340425531914
94,94,0.01026315789473684
95,95,0.010156249999999999
96,96,0.010051546391752576
97,97,0.009948979591836733
98,98,0.009848484848484848
99,99,0.009749999999999998
100,100,0.011974999999999998
101,101,0.011974999999999998
102,102,0.011974999999999998
103,103,0.011974999999999998
104,104,0.011974999999999998
105,105,0.011974999999999998
106,106,0.0138
107,107,0.0138
108,108,0.0138
109,109,0.0138
110,110,0.0138
111,111,0.0138
112,112,0.0138
113,113,0.0138
114,114,0.0138
115,115,0.0138
116,116,0.0138
117,117,0.0138
118,118,0.0138
119,119,0.0138
120,120,0.010974999999999997
121,121,0.015599999999999996
122,122,0.015599999999999996
123,123,0.015599999999999996
124,124,0.015599999999999996
125,125,0.015599999999999998
126,126,0.015599999999999998
127,127,0.015599999999999998
128,128,0.015599999999999998
129,129,0.015599999999999998
130,130,0.015599999999999998
131,131,0.015599999999999998
132,132,0.015599999999999998
133,133,0.015599999999999998
134,134,0.015599999999999998
135,135,0.015599999999999998
136,136,0.015599999999999998
137,137,0.015599999999999998
138,138,0.013924999999999998
139,139,0.013924999999999998
140,140,0.013924999999999998
141,141,0.013924999999999998
142,142,0.013924999999999998
143,143,0.013924999999999998
144,144,0.013924999999999998
145,145,0.013924999999999998
146,146,0.013924999999999998
147,147,0.013924999999999998
148,148,0.013924999999999998
149,149,0.013924999999999998
150,150,0.013924999999999998
151,151,0.013924999999999998
152,152,0.013924999999999998
153,153,0.013924999999999998
154,154,0.013924999999999998
155,155,0.013924999999999998
156,156,0.013924999999999998
157,157,0.013924999999999998
158,158,0.013924999999999998
159,159,0.013924999999999998
160,160,0.013924999999999998
161,161,0.013924999999999998
162,162,0.016475
163,163,0.016475
164,164,0.016475
165,165,0.016475
166,166,0.016475
167,167,0.016474999999999997
168,168,0.016475
169,169,0.016475
170,170,0.016475
171,171,0.016474999999999997
172,172,0.016475
173,173,0.016475
174,174,0.016475
175,175,0.016474999999999997
176,176,0.016475
177,177,0.016475
178,178,0.016475
179,179,0.016474999999999997
180,180,0.016475
181,181,0.016475
182,182,0.016475
183,183,0.016474999999999997
184,184,0.016475
185,185,0.016475
186,186,0.016475
187,187,0.016474999999999997
188,188,0.016475
189,189,0.016475
190,190,0.01915
191,191,0.013900000000000001
192,192,0.013900000000000001
193,193,0.013900000000000001
194,194,0.0139
195,195,0.0139
196,196,0.013900000000000001
197,197,0.0139
198,198,0.0139
199,199,0.0139
200,200,0.014849999999999999
201,201,0.014849999999999999
202,202,0.014849999999999999
203,203,0.014849999999999999
204,204,0.014849999999999999
205,205,0.014849999999999999
206,206,0.013025000000000002
207,207,0.013025000000000002
208,208,0.013025
209,209,0.013024999999999998
210,210,0.015525000000000002
211,211,0.015525000000000002
212,212,0.015525
213,213,0.015524999999999997
214,214,0.015525000000000002
215,215,0.015525000000000002
216,216,0.015525
217,217,0.015524999999999997
218,218,0.015525000000000002
219,219,0.015525000000000002
220,220,0.015525
221,221,0.010899999999999998
222,222,0.018699999999999998
223,223,0.018699999999999998
224,224,0.018699999999999998
225,225,0.018699999999999998
226,226,0.018699999999999998
227,227,0.018699999999999998
228,228,0.018699999999999998
229,229,0.018699999999999998
230,230,0.018699999999999998
231,231,0.018699999999999998
232,232,0.018699999999999998
233,233,0.018699999999999998
234,234,0.018699999999999998
235,235,0.018699999999999998
236,236,0.018699999999999998
